,Date,Open,High,Low,Close,Adj Close,Volume
0,2004-02-01,48.20999994736842,48.30421036842105,47.97684205263158,48.11157878947368,40.77283352631579,28515.78947368421
1,2004-03-01,45.91913039130435,46.04652130434783,45.733912913043476,45.86173873913044,38.866178391304345,9539.130434782608
2,2004-04-01,46.551428333333334,46.617142666666666,46.30761914285714,46.41333357142857,39.333633523809524,3419.0476190476193
3,2004-05-01,44.13800005,44.241000050000004,44.059000000000005,44.130000100000004,37.39859165,1540.0
4,2004-06-01,45.818095,45.892380571428575,45.728095238095236,45.81285704761905,38.82475109523809,785.7142857142857
5,2004-07-01,43.00095219047619,43.05095219047619,42.82333338095238,42.8899999047619,36.34773666666666,2323.809523809524
6,2004-08-01,40.625454681818184,40.66681809090909,40.56136340909091,40.609545,34.415133409090906,3077.2727272727275
7,2004-09-01,41.45095238095238,41.514761904761905,41.374285666666665,41.44666623809524,35.124562476190476,738.0952380952381
8,2004-10-01,42.97190461904762,43.19190461904762,42.809047523809525,43.02476176190476,36.461941095238096,2619.0476190476193
9,2004-11-01,45.78714252380952,45.98857133333333,45.638095047619046,45.82714280952381,38.836856857142855,5995.238095238095
10,2004-12-01,47.28090931818181,47.46136331818182,47.07636395454545,47.25181795454546,40.20973063636364,6627.272727272727
11,2005-01-01,44.852999849999996,44.9379998,44.47400025,44.60900005,38.2983574,8410.0
12,2005-02-01,44.59736884210526,44.786842368421055,44.426315894736845,44.61789510526316,38.30599305263158,4084.2105263157896
13,2005-03-01,44.129999772727274,44.270909136363635,43.899091,44.0295455,37.80087713636363,5368.181818181818
14,2005-04-01,42.30142838095238,42.42666652380952,42.025713857142854,42.17714280952381,36.21052557142857,3395.2380952380954
15,2005-05-01,43.31380980952381,43.532380333333336,43.190476238095236,43.41142823809524,37.27020090476191,3852.3809523809523
16,2005-06-01,45.1245455,45.26045495454545,44.88181872727272,45.014545545454546,38.64653004545455,7050.0
17,2005-07-01,46.2929996,46.577000049999995,46.15749965,46.43799935,39.86861635,12860.0
18,2005-08-01,46.75173895652174,46.955652,46.53956504347826,46.75478221739131,40.14058634782609,13973.91304347826
19,2005-09-01,46.80476185714286,47.00904728571428,46.62619085714286,46.81476223809524,40.19207909523809,13561.904761904761
20,2005-10-01,45.802380904761904,45.940476000000004,45.474762380952384,45.66142871428571,39.20190471428572,15747.619047619048
21,2005-11-01,48.318095428571425,48.52857180952381,48.146190238095244,48.3842859047619,41.539570952380956,31085.714285714286
22,2005-12-01,49.68904809523809,49.81476171428571,49.37000033333334,49.54619080952381,42.55940714285715,35042.857142857145
23,2006-01-01,50.563999949999996,50.7880004,50.2779996,50.5744999,43.500567000000004,44560.0
24,2006-02-01,49.83157863157894,50.06368410526316,49.53842152631579,49.82315794736842,42.854315,30263.157894736843
25,2006-03-01,50.30956491304348,50.611739478260866,50.0560865652174,50.31956517391304,43.281289826086955,19086.956521739132
26,2006-04-01,51.182105684210526,51.433684,50.90368431578947,51.14315752631579,43.98968284210527,24963.157894736843
27,2006-05-01,48.69909109090909,48.84954540909091,48.32272740909091,48.53636322727273,41.74750827272727,43877.27272727273
28,2006-06-01,45.815909136363636,46.111363454545454,45.38909054545454,45.73318159090909,39.33640968181818,28200.0
29,2006-07-01,44.1589998,44.44250015,43.8334999,44.091499850000005,37.9243532,29000.0
30,2006-08-01,45.489565130434784,45.84434752173913,45.25478286956521,45.590869347826086,39.214005695652176,18321.739130434784
31,2006-09-01,48.54550035,48.821500400000005,48.28000035,48.60700025,41.80826445,23215.0
32,2006-10-01,50.66409113636364,51.01454536363636,50.466364,50.825908772727274,43.71680827272727,29727.272727272728
